,,,,, Esperado ,,,"49,234",,,,,,359,,,,,,,,
,TEC21,1,,, Identificado ,"48,825",,"48,005","49,637",52,"1,382","1,663","1,618","49,184",,,,,,,,
,TERM,202511,,,,,,,,,,,,0.70%,,,Programa,Campus,sem avance,,,
,ProyecciÛn MT,ProyecciÛn MT,ProyecciÛn MT,ProyecciÛn MT,ProyecciÛn MT,ProyecciÛn MT,HistÛrico,HistÛrico,HistÛrico,C·lculo,C·lculo,C·lculo,C·lculo,C·lculo,,,NEG,Monterrey,4,ad23,8,
CAMPUS_INSCRIPCION,CAMPUS_INSCRIPCION,ENTRADA_TERM,PROGRAMATERM, SEMESTRE_AVANCE_GENERACION ,GENERACION, Sum of TOTAL_AGRUPACION , TERM 202313 por sem avance , TERM 202411 por sem avance , TERM 202413 , Programa en InglÈs sin BGB , Var AA , VAR ACTUAL , Ajuste , MT Ajustada ,,,NEG,Monterrey,5,fj24,3,-63%
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,3,202411,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,4,202313,33,3,32,2,0,967%,1533%,1533%,33, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,5,202311,1,2,3,0,0,50%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,6,202213,40,39,39,31,0,0%,31%,0%,31,9,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,7,202211,0,1,1,3,0,0%,-85%,0%,3,-3,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,8,202113,41,35,40,39,0,14%,5%,14%,45,-4,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,9,202111,0,1,1,1,0,0%,-75%,-75%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,10,202013,7,6,9,8,0,50%,-11%,-11%,7, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,12,201813,1,2,0,0,0,-100%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IQ,12,201913,2,2,2,2,0,0%,16%,16%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IBQ,1,202511,1, -   ,1,0,0,,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IBQ,2,202413,84,82,67,87,0,-18%,-3%,-3%,84, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IBQ,3,202411,0,2,2,1,0,0%,-86%,-86%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IBQ,4,202313,0,77,2,59,0,-97%,-100%,-100%,0,0,,,,,,,
Estado de MÈxico,Estado de M√©xico,IBQ,IBQ,6,202213,0, -   ,0,2,0,,-100%,-100%,0,0,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,1,202511,2, -   ,2,0,0,,,,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,2,202413,81,77,67,84,0,-13%,-3%,-3%,81, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,3,202411,3,4,2,2,0,-50%,40%,40%,3, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,4,202313,2,30,2,23,0,-93%,-89%,-89%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,5,202311,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,6,202213,2, -   ,0,1,0,,138%,138%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,8,202113,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,CIS,12,201813,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,4,202313,26,35,35,43,0,0%,-39%,-39%,26, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,5,202311,1,1,1,2,0,0%,-48%,-48%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,6,202213,22,26,24,34,0,-8%,-35%,-8%,31,-9,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,8,202113,17,18,18,23,0,0%,-24%,0%,23,-6,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,9,202111,0, -   ,1,1,0,,-75%,-75%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,10,202013,9,12,6,19,0,-50%,-55%,-55%,9, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,11,202011,1, -   ,0,1,0,,-30%,-30%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,12,201713,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LED,12,201913,5, -   ,0,6,0,,-17%,-17%,5, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,4,202313,19, -   ,15,1,0,,1790%,1790%,19, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,5,202311,2, -   ,0,0,0,,,,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,6,202213,18,13,14,15,0,8%,21%,8%,16,2,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,7,202211,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,8,202113,16,17,17,15,0,0%,4%,0%,15,1,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,9,202111,1,2,2,0,0,0%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,10,202013,3,5,3,4,0,-40%,-25%,-25%,3, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,11,202011,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,12,201813,1,2,0,0,0,-100%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LRI,12,201913,3,2,2,1,0,0%,246%,246%,3, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,4,202313,14, -   ,12,0,0,,,,14, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,5,202311,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,6,202213,18,9,8,11,0,-11%,59%,-11%,10,8,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,7,202211,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,8,202113,13,13,14,8,0,8%,67%,8%,9,5,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,10,202013,4,3,3,11,0,0%,-61%,-61%,4, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,CIS,LEC,12,201911,1,1,0,0,0,-100%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,2,202413,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,4,202313,33,10,27,32,0,170%,3%,3%,33, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,5,202311,2,1,1,0,0,0%,,,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,6,202213,38,32,28,29,0,-13%,30%,-13%,25,12,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,7,202211,2,1,0,1,0,-100%,58%,-100%, -   ,2,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,8,202113,35,40,40,27,0,0%,28%,0%,27,8,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,9,202111,1,1,1,0,0,0%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,10,202013,2,7,5,7,0,-29%,-68%,-68%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,IDM,12,201913,1, -   ,0,2,0,,-50%,-50%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,2,202413,2, -   ,0,0,0,,,,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,4,202313,30,44,37,32,0,-16%,-6%,-6%,30, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,5,202311,0,2,2,4,0,0%,-96%,-96%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,6,202213,32,28,27,37,0,-4%,-13%,-4%,36,-3,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,7,202211,3, -   ,0,2,0,,50%,50%,3, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,8,202113,23,24,26,25,0,8%,-7%,8%,27,-4,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,INA,10,202013,2,3,2,2,0,-33%,0%,0%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,ICI,1,202511, -   , -   ,0,0,0,,,, -   , -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,ICI,2,202413,52,73,68,54,0,-7%,-3%,-3%,52, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,ICI,3,202411,0,4,0,0,0,-100%,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,ICI,4,202313,2,25,1,14,0,-96%,-87%,-87%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,ICI,ICI,5,202311,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,2,202413,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,3,202411,1, -   ,1,0,0,,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,4,202313,45,62,56,63,0,-10%,-28%,-28%,45, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,5,202311,0,5,5,1,0,0%,-59%,-59%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,6,202213,51,61,62,55,0,2%,-7%,2%,56,-5,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,7,202211,1,1,1,5,0,0%,-76%,0%,5,-4,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,8,202113,41,58,50,55,0,-14%,-26%,-14%,47,-7,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,9,202111,0,3,3,1,0,0%,-60%,-60%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,10,202013,4,18,15,6,0,-17%,-32%,-32%,4, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,11,202011,1, -   ,0,2,0,,-30%,-30%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,12,201813,1,5,0,0,0,-100%,,,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/ESC,ARQ,12,201913,2,5,3,3,0,-40%,-33%,-33%,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC,AMC,1,202511, -   , -   ,0,0,0,,,, -   , -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC,AMC,2,202413,66,58,55,63,0,-5%,5%,5%,66, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC,LUB,2,202413,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,2,202413,2, -   ,0,0,0,,,,2, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,4,202313,20,28,27,17,0,-4%,21%,21%,20, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,5,202311,0, -   ,1,1,0,,-69%,-69%,0, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,6,202213,20,13,13,26,0,0%,-24%,0%,26,-6,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,7,202211,1, -   ,0,1,0,,20%,20%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,8,202113,16,18,18,11,0,0%,43%,0%,11,5,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,10,202013,1,8,8,2,0,0%,-48%,-48%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,11,202011,1, -   ,0,1,0,,-30%,-30%,1, -   ,,,,,,,
Estado de MÈxico,Estado de M√©xico,AMC/IIT,IC,12,201913,3,1,1,4,0,0%,-28%,-28%,3, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,1,202511,8, -   ,2,0,0,,,,8, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,2,202413,165,176,173,166,0,-2%,0%,0%,165, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,3,202411,2,8,6,2,0,-25%,-22%,-22%,2, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,4,202313,18,192,17,132,0,-91%,-86%,-86%,18, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,6,202213,2,12,5,7,0,-58%,-64%,-58%,3,0,,,,,,,
Puebla,Puebla, NEG ,NEG,8,202113,0,1,0,2,0,-100%,-100%,-100%, -   ,0,,,,,,,
Puebla,Puebla, NEG ,NEG,12,201613,1,1,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,NEG,12,201913,1,1,1,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,3,202411,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,4,202313,44,5,46,4,0,820%,1012%,1012%,44, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,5,202311,3,4,5,0,0,25%,,,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,6,202213,47,38,37,49,0,-3%,-5%,-3%,48,-1,,,,,,,
Puebla,Puebla, NEG ,LAF,7,202211,2,4,1,5,0,-75%,-64%,-75%,1,1,,,,,,,
Puebla,Puebla, NEG ,LAF,8,202113,41,33,38,36,0,15%,13%,15%,41,-1,,,,,,,
Puebla,Puebla, NEG ,LAF,10,202013,8,23,16,11,0,-30%,-26%,-26%,8, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,12,201313,1,4,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,12,201813,1,4,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAF,12,201913,4,4,2,7,0,-50%,-37%,-37%,4, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,2,202413,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,4,202313,33,3,33,4,0,1000%,720%,720%,33, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,5,202311,1,2,2,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,6,202213,53,26,27,39,0,4%,35%,4%,41,12,,,,,,,
Puebla,Puebla, NEG ,LAE,7,202211,0, -   ,0,1,0,,-88%,-88%,0, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,8,202113,39,34,37,29,0,9%,36%,9%,32,8,,,,,,,
Puebla,Puebla, NEG ,LAE,10,202013,11,14,11,18,0,-21%,-38%,-38%,11, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,11,202011,1,1,1,1,0,0%,-30%,-30%,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,12,201713,1,5,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,12,201813,3,5,0,0,0,-100%,,,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LAE,12,201913,2,5,5,5,0,0%,-53%,-53%,2, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,4,202313,22,1,37,28,0,3600%,-23%,-23%,22, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,5,202311,1,3,3,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,6,202213,27,25,24,39,0,-4%,-31%,-4%,37,-11,,,,,,,
Puebla,Puebla, NEG ,BGB,7,202211,2,1,1,3,0,0%,-42%,0%,3,-1,,,,,,,
Puebla,Puebla, NEG ,BGB,8,202113,20,21,22,21,0,5%,-4%,5%,22,-2,,,,,,,
Puebla,Puebla, NEG ,BGB,9,202111,1,1,1,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,10,202013,5,13,6,7,0,-54%,-27%,-27%,5, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,11,202011,1,2,1,0,0,-50%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,BGB,12,201913,3, -   ,1,5,0,,-40%,-40%,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,4,202313,21,3,25,2,0,733%,959%,959%,21, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,5,202311,3, -   ,0,1,0,,150%,150%,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,6,202213,27,19,20,26,0,5%,3%,5%,27,-1,,,,,,,
Puebla,Puebla, NEG ,LEM,7,202211,2, -   ,0,0,0,,,,2, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,8,202113,20,20,21,18,0,5%,12%,5%,19,1,,,,,,,
Puebla,Puebla, NEG ,LEM,9,202111,1,2,2,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,10,202013,4,9,7,6,0,-22%,-33%,-33%,4, -   ,,,,,,,
Puebla,Puebla, NEG ,LEM,12,201913,3,2,2,3,0,0%,-4%,-4%,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,4,202313,10, -   ,11,0,0,,,,10, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,5,202311,1,1,1,1,0,0%,25%,25%,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,6,202213,14,10,11,9,0,10%,52%,10%,10,4,,,,,,,
Puebla,Puebla, NEG ,LDE,7,202211,2, -   ,0,1,0,,75%,75%,2, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,8,202113,8,7,7,11,0,0%,-29%,0%,11,-3,,,,,,,
Puebla,Puebla, NEG ,LDE,9,202111,1,1,1,0,0,0%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,10,202013,3,12,8,6,0,-33%,-48%,-48%,3, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,11,202011,0,1,1,1,0,0%,-95%,-95%,0, -   ,,,,,,,
Puebla,Puebla, NEG ,LDE,12,201913,5,1,0,3,0,-100%,61%,61%,5, -   ,,,,,,,
Puebla,Puebla, NEG ,LIT,4,202313,11, -   ,20,0,0,,,,11, -   ,,,,,,,
Puebla,Puebla, NEG ,LIT,6,202213,15,9,9,19,0,0%,-20%,0%,19,-4,,,,,,,
Puebla,Puebla, NEG ,LIT,7,202211,, -   ,0,1,0,,-100%,-100%, -   , -   ,,,,,,,
Puebla,Puebla, NEG ,LIT,8,202113,9,12,11,8,0,-8%,18%,-8%,7,2,,,,,,,
Puebla,Puebla, NEG ,LIT,12,201813,1,1,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla, NEG ,LIT,12,201913,1,1,0,2,0,-100%,-50%,-50%,1, -   ,,,,,,,
Puebla,Puebla, NEG ,CPF,4,202313,7,4,22,0,0,450%,,,7, -   ,,,,,,,
Puebla,Puebla, NEG ,CPF,6,202213,13,11,10,22,0,-9%,-40%,-9%,20,-7,,,,,,,
Puebla,Puebla, NEG ,CPF,7,202211,0, -   ,0,1,0,,-91%,-91%,0, -   ,,,,,,,
Puebla,Puebla, NEG ,CPF,8,202113,11,12,13,9,0,8%,26%,8%,10,2,,,,,,,
Puebla,Puebla, NEG ,CPF,10,202013,2,11,9,4,0,-18%,-49%,-49%,2, -   ,,,,,,,
Puebla,Puebla, NEG ,CPF,12,201813,2,2,0,0,0,-100%,,,2, -   ,,,,,,,
Puebla,Puebla, NEG ,CPF,12,201913,2,2,1,2,0,-50%,-7%,-7%,2, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,1,202511,4, -   ,1,0,0,,,,4, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,2,202413,125,128,118,152,0,-8%,-18%,-18%,125, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,3,202411,0,1,1,1,0,0%,-52%,-52%,0, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,4,202313,8,101,6,86,0,-94%,-91%,-91%,8, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,5,202311,0, -   ,1,0,0,,,,0, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,6,202213,3,1,1,1,0,0%,200%,0%,1,2,,,,,,,
Puebla,Puebla,IIT,IIT,12,201813,1,1,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IIT,12,201913,1,1,2,0,0,100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,3,202411,0, -   ,0,0,0,,,,0, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,4,202313,36,3,33,2,0,1000%,1688%,1688%,36, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,5,202311,0,2,1,0,0,-50%,,,0, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,6,202213,30,31,31,32,0,0%,-5%,0%,32,-2,,,,,,,
Puebla,Puebla,IIT,IMT,7,202211,5, -   ,0,1,0,,367%,367%,5, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,8,202113,35,44,40,23,0,-9%,54%,-9%,21,14,,,,,,,
Puebla,Puebla,IIT,IMT,10,202013,5,11,13,10,0,18%,-48%,-48%,5, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,12,201813,1,2,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IMT,12,201913,3,2,2,3,0,0%,11%,11%,3, -   ,,,,,,,
Puebla,Puebla,IIT,IIS,4,202313,20, -   ,24,2,0,,907%,907%,20, -   ,,,,,,,
Puebla,Puebla,IIT,IIS,6,202213,20,29,30,23,0,3%,-11%,3%,24,-3,,,,,,,
Puebla,Puebla,IIT,IIS,7,202211,2, -   ,0,3,0,,-20%,-20%,2, -   ,,,,,,,
Puebla,Puebla,IIT,IIS,8,202113,20,26,25,31,0,-4%,-35%,-4%,30,-10,,,,,,,
Puebla,Puebla,IIT,IIS,10,202013,6,8,6,6,0,-25%,0%,0%,6, -   ,,,,,,,
Puebla,Puebla,IIT,IIS,12,201613,1,3,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IIS,12,201811,1,3,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IM,4,202313,15,1,29,4,0,2800%,282%,282%,15, -   ,,,,,,,
Puebla,Puebla,IIT,IM,6,202213,14,30,20,28,0,-33%,-50%,-33%,19,-5,,,,,,,
Puebla,Puebla,IIT,IM,8,202113,15,17,17,18,0,0%,-19%,0%,18,-3,,,,,,,
Puebla,Puebla,IIT,IM,10,202013,5,8,4,10,0,-50%,-48%,-48%,5, -   ,,,,,,,
Puebla,Puebla,IIT,IM,12,201813,1,2,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,IIT,IM,12,201913,2,2,1,4,0,-50%,-57%,-57%,2, -   ,,,,,,,
Puebla,Puebla,IIT,BME,2,202413, -   , -   ,0,0,1,,,, -   , -   ,,,,,,,
Puebla,Puebla,IIT,BME,3,202411,0, -   ,0,0,1,,,,0, -   ,,,,,,,
Puebla,Puebla,IIT,BME,4,202313,10, -   ,9,7,1,,44%,44%,10, -   ,,,,,,,
Puebla,Puebla,IIT,BME,5,202311,0, -   ,1,0,1,,,,0, -   ,,,,,,,
Puebla,Puebla,IIT,BME,6,202213,9, -   ,0,8,1,,8%,8%,9, -   ,,,,,,,
Puebla,Puebla,ESC,LAD,2,202413,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Puebla,Puebla,ESC,LAD,4,202313,38,29,28,23,0,-3%,63%,63%,38, -   ,,,,,,,
Puebla,Puebla,ESC,LAD,6,202213,30,26,26,20,0,0%,50%,0%,20,10,,,,,,,
Puebla,Puebla,ESC,LAD,8,202113,34,28,31,21,0,11%,64%,11%,23,11,,,,,,,
Puebla,Puebla,ESC,LAD,10,202013,7,4,5,9,0,25%,-22%,-22%,7, -   ,,,,,,,
Puebla,Puebla,ESC,LAD,12,201913,1, -   ,0,1,0,,0%,0%,1, -   ,,,,,,,
Puebla,Puebla,ESC,ESC,1,202511, -   , -   ,0,0,0,,,, -   , -   ,,,,,,,
Puebla,Puebla,ESC,ESC,2,202413,82,107,102,85,0,-5%,-3%,-3%,82, -   ,,,,,,,
Puebla,Puebla,ESC,ESC,4,202313,4,2,3,3,0,50%,32%,32%,4, -   ,,,,,,,
Puebla,Puebla,ESC,ESC,6,202213,2,2,2,0,0,0%,,,2, -   ,,,,,,,
Puebla,Puebla,ESC,ESC,8,202113,3,2,2,0,0,0%,,,3, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,2,202413,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,4,202313,20,15,14,22,0,-7%,-9%,-9%,20, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,5,202311,4, -   ,0,1,0,,300%,300%,4, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,6,202213,16,29,27,15,0,-7%,6%,-7%,14,2,,,,,,,
Puebla,Puebla,ESC,LTM,7,202211,9, -   ,0,0,0,,,,9, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,8,202113,21,19,18,24,0,-5%,-14%,-5%,23,-2,,,,,,,
Puebla,Puebla,ESC,LTM,9,202111,2,1,1,0,0,0%,,,2, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,10,202013,5,11,11,9,0,0%,-43%,-43%,5, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,11,202011,1, -   ,0,1,0,,-30%,-30%,1, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,12,201813,1,5,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,ESC,LTM,12,201913,5,5,2,4,0,-60%,20%,20%,5, -   ,,,,,,,
Puebla,Puebla,ESC,LC,2,202413,1, -   ,0,0,0,,,,1, -   ,,,,,,,
Puebla,Puebla,ESC,LC,4,202313,18,14,15,15,0,7%,22%,22%,18, -   ,,,,,,,
Puebla,Puebla,ESC,LC,6,202213,13,23,20,15,0,-13%,-10%,-13%,13,0,,,,,,,
Puebla,Puebla,ESC,LC,8,202113,14,13,13,21,0,0%,-36%,0%,21,-7,,,,,,,
Puebla,Puebla,ESC,LC,10,202013,5,5,5,5,0,0%,0%,0%,5, -   ,,,,,,,
Puebla,Puebla,ESC,LC,12,201813,1,3,0,0,0,-100%,,,1, -   ,,,,,,,
Puebla,Puebla,ESC,LC,12,201913,1,3,3,2,0,0%,-29%,-29%,1, -   ,,,,,,,
Puebla,Puebla,ESC,LDI,4,202313,12,16,16,25,0,0%,-53%,-53%,12, -   ,,,,,,,
Puebla,Puebla,ESC,LDI,6,202213,8,17,17,13,0,0%,-36%,0%,13,-5,,,,,,,
